batch,WSI,caseID,readerID,modalityID,score,experience,experienceResident,labelROI,VTA,percentStroma,densityTILs,createDate,viewerWidth,viewerHeight,viewerMag,task,inputFileName
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x51594.2190_y48657.2190,unknown5287,camic,9,100,100,Intra-Tumoral Stroma,TRUE,NA,9,2020-02-26 23:42:27,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-80B.ndpi,HTT-TILS-001-80B.ndpi_x27623.2190_y14167.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-26 23:42:54,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x42706.2190_y13129.2190,unknown5287,camic,35,100,100,Intra-Tumoral Stroma,TRUE,NA,35,2020-02-26 23:43:23,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x33654.2190_y46276.2190,unknown5287,camic,11,100,100,Intra-Tumoral Stroma,TRUE,NA,11,2020-02-26 23:43:40,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x15862.2190_y24534.2190,unknown5287,camic,21,100,100,Intra-Tumoral Stroma,TRUE,NA,21,2020-02-26 23:43:55,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x10409.2190_y19224.2190,unknown5287,camic,61,100,100,Intra-Tumoral Stroma,TRUE,NA,61,2020-02-26 23:44:16,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x72882.2190_y35327.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-26 23:44:34,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x64949.2190_y18033.2190,unknown5287,camic,16,100,100,Intra-Tumoral Stroma,TRUE,NA,16,2020-02-26 23:44:56,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x69445.2190_y24217.2190,unknown5287,camic,31,100,100,Intra-Tumoral Stroma,TRUE,NA,31,2020-02-26 23:45:24,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x74256.2190_y38510.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-26 23:45:46,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x35608.2190_y52268.2190,unknown5287,camic,11,100,100,Intra-Tumoral Stroma,TRUE,NA,11,2020-02-26 23:46:10,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-78B.ndpi,HTT-TILS-001-78B.ndpi_x21892.2190_y32211.2190,unknown5287,camic,50,100,100,Intra-Tumoral Stroma,TRUE,NA,50,2020-02-26 23:46:23,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x5716.2190_y43763.2190,unknown5287,camic,11,100,100,Intra-Tumoral Stroma,TRUE,NA,11,2020-02-26 23:46:50,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x8345.2190_y27570.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-26 23:47:05,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x40492.2190_y53742.2190,unknown5287,camic,19,100,100,Intra-Tumoral Stroma,TRUE,NA,19,2020-02-26 23:47:27,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x57760.2190_y53204.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-26 23:47:49,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x33381.2190_y29900.2190,unknown5287,camic,11,100,100,Intra-Tumoral Stroma,TRUE,NA,11,2020-02-26 23:48:14,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x36369.2190_y27928.2190,unknown5287,camic,15,100,100,Intra-Tumoral Stroma,TRUE,NA,15,2020-02-26 23:49:06,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x23642.2190_y36055.2190,unknown5287,camic,14,100,100,Intra-Tumoral Stroma,TRUE,NA,14,2020-02-26 23:49:26,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x6253.2190_y39460.2190,unknown5287,camic,16,100,100,Intra-Tumoral Stroma,TRUE,NA,16,2020-02-26 23:49:44,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x48439.2190_y37608.2190,unknown5287,camic,15,100,100,Intra-Tumoral Stroma,TRUE,NA,15,2020-02-26 23:50:06,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-77B.ndpi,HTT-TILS-001-77B.ndpi_x7329.2190_y34919.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-26 23:50:25,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x27743.2190_y52910.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-26 23:50:54,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x39906.2190_y17136.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-26 23:53:20,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x44052.2190_y54722.2190,unknown5287,camic,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-26 23:53:38,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x42302.2190_y18985.2190,unknown5287,camic,8,100,100,Intra-Tumoral Stroma,TRUE,NA,8,2020-02-26 23:54:01,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x37171.2190_y16555.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-26 23:54:13,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x41953.2190_y37441.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-26 23:54:31,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x40396.2190_y35076.2190,unknown5287,camic,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-26 23:55:03,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x50217.2190_y19956.2190,unknown5287,camic,7,100,100,Intra-Tumoral Stroma,TRUE,NA,7,2020-02-26 23:55:21,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x36730.2190_y33362.2190,unknown5287,camic,7,100,100,Intra-Tumoral Stroma,TRUE,NA,7,2020-02-26 23:55:37,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-79B.ndpi,HTT-TILS-001-79B.ndpi_x54393.2190_y20813.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-26 23:55:57,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x61402.2190_y44838.2190,unknown5287,camic,12,100,100,Intra-Tumoral Stroma,TRUE,NA,12,2020-02-26 23:56:22,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x9050.2190_y52982.2190,unknown5287,camic,7,100,100,Intra-Tumoral Stroma,TRUE,NA,7,2020-02-26 23:56:43,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x11419.2190_y44065.2190,unknown5287,camic,7,100,100,Intra-Tumoral Stroma,TRUE,NA,7,2020-02-26 23:57:00,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x31666.2190_y56650.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-26 23:57:15,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x52790.2190_y37187.2190,unknown5287,camic,11,100,100,Intra-Tumoral Stroma,TRUE,NA,11,2020-02-26 23:57:30,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x34892.2190_y45830.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-26 23:58:06,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x9143.2190_y47362.2190,unknown5287,camic,10,100,100,Intra-Tumoral Stroma,TRUE,NA,10,2020-02-26 23:58:24,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x48954.2190_y41994.2190,unknown5287,camic,9,100,100,Intra-Tumoral Stroma,TRUE,NA,9,2020-02-26 23:58:37,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x23354.2190_y51449.2190,unknown5287,camic,11,100,100,Intra-Tumoral Stroma,TRUE,NA,11,2020-02-26 23:58:48,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-73B.ndpi,HTT-TILS-001-73B.ndpi_x63142.2190_y51538.2190,unknown5287,camic,25,100,100,Intra-Tumoral Stroma,TRUE,NA,25,2020-02-26 23:59:03,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x30636.2190_y78224.2190,unknown5287,camic,25,100,100,Intra-Tumoral Stroma,TRUE,NA,25,2020-02-26 23:59:32,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x54754.2190_y69237.2190,unknown5287,camic,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-27 00:00:20,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x24500.2190_y76408.2190,unknown5287,camic,61,100,100,Intra-Tumoral Stroma,TRUE,NA,61,2020-02-27 00:00:38,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x27636.2190_y77456.2190,unknown5287,camic,70,100,100,Intra-Tumoral Stroma,TRUE,NA,70,2020-02-27 00:00:52,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x17645.2190_y48770.2190,unknown5287,camic,19,100,100,Intra-Tumoral Stroma,TRUE,NA,19,2020-02-27 00:01:17,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x15338.2190_y44740.2190,unknown5287,camic,21,100,100,Intra-Tumoral Stroma,TRUE,NA,21,2020-02-27 00:01:32,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x29068.2190_y50307.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-27 00:01:48,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x29074.2190_y53487.2190,unknown5287,camic,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-27 00:02:02,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x31228.2190_y52363.2190,unknown5287,camic,31,100,100,Intra-Tumoral Stroma,TRUE,NA,31,2020-02-27 00:02:14,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-76B.ndpi,HTT-TILS-001-76B.ndpi_x16170.2190_y42769.2190,unknown5287,camic,16,100,100,Intra-Tumoral Stroma,TRUE,NA,16,2020-02-27 00:02:38,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x52486.2190_y53215.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-27 00:02:59,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x59279.2190_y52623.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-27 00:03:17,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x50338.2190_y55778.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-27 00:03:37,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x56605.2190_y53565.2190,unknown5287,camic,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-27 00:03:51,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x38242.2190_y57422.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-27 00:04:05,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x66203.2190_y51812.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-27 00:04:14,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x43611.2190_y57028.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-27 00:04:27,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x40872.2190_y55099.2190,unknown5287,camic,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-27 00:04:41,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x47468.2190_y53960.2190,unknown5287,camic,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-27 00:04:50,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-75B.ndpi,HTT-TILS-001-75B.ndpi_x62741.2190_y52448.2190,unknown5287,camic,6,100,100,Intra-Tumoral Stroma,TRUE,NA,6,2020-02-27 00:04:58,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x19553.2190_y11723.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-27 00:05:27,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x17850.2190_y16175.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-27 00:05:45,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x12502.2190_y15488.2190,unknown5287,camic,9,100,100,Intra-Tumoral Stroma,TRUE,NA,9,2020-02-27 00:05:55,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x41124.2190_y7032.2190,unknown5287,camic,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-27 00:06:01,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x24034.2190_y12978.2190,unknown5287,camic,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-27 00:06:10,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x30159.2190_y9572.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-27 00:06:21,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x24662.2190_y9781.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-27 00:06:34,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x27650.2190_y11783.2190,unknown5287,camic,7,100,100,Intra-Tumoral Stroma,TRUE,NA,7,2020-02-27 00:06:42,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x21166.2190_y14860.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-27 00:06:53,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch007,HTT-TILS-001-72B.ndpi,HTT-TILS-001-72B.ndpi_x15400.2190_y13157.2190,unknown5287,camic,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-27 00:07:00,1670,937,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124700.2190_y17272.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:19:51,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x112500.2190_y34683.2190,pathologist9659,camic,5,40,-1,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-28 19:20:26,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124179.2190_y13060.2190,pathologist9659,camic,1,40,-1,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-28 19:21:02,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x127215.2190_y12508.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:21:11,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x123975.2190_y8044.2190,pathologist9659,camic,1,40,-1,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-28 19:21:35,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x110016.2190_y34098.2190,pathologist9659,camic,2,40,-1,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-28 19:22:11,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x114880.2190_y35098.2190,pathologist9659,camic,9,40,-1,Intra-Tumoral Stroma,TRUE,NA,9,2020-02-28 19:22:49,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124707.2190_y10468.2190,pathologist9659,camic,4,40,-1,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-28 19:23:09,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x126468.2190_y37339.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:23:18,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x123408.2190_y37513.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:23:25,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x51489.2190_y26037.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:23:46,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x47975.2190_y29785.2190,pathologist9659,camic,0,40,-1,Intra-Tumoral Stroma,TRUE,NA,0,2020-02-28 19:24:05,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x44798.2190_y14241.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:24:13,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x38416.2190_y22640.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:24:20,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x21746.2190_y18323.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:24:40,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x40928.2190_y21499.2190,pathologist9659,camic,NA,40,-1,Other Regions,FALSE,NA,NA,2020-02-28 19:24:49,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x14580.2190_y15813.2190,pathologist9659,camic,1,40,-1,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-28 19:25:22,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x14355.2190_y13249.2190,pathologist9659,camic,1,40,-1,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-28 19:26:02,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x11429.2190_y11861.2190,pathologist9659,camic,0,40,-1,Intra-Tumoral Stroma,TRUE,NA,0,2020-02-28 19:26:15,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-08B.ndpi,HTT-TILS-001-08B.ndpi_x47964.2190_y27499.2190,pathologist9659,camic,1,40,-1,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-28 19:26:54,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x50866.2190_y12808.2190,pathologist9659,camic,3,40,-1,Intra-Tumoral Stroma,TRUE,NA,3,2020-02-28 19:27:26,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x47064.2190_y33922.2190,pathologist9659,camic,2,40,-1,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-28 19:27:49,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x70175.2190_y65596.2190,pathologist9659,camic,1,40,-1,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-28 19:28:05,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x53028.2190_y59682.2190,pathologist9659,camic,2,40,-1,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-28 19:28:28,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x51679.2190_y33184.2190,pathologist9659,camic,0,40,-1,Intra-Tumoral Stroma,TRUE,NA,0,2020-02-28 19:28:52,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x55510.2190_y35722.2190,pathologist9659,camic,3,40,-1,Intra-Tumoral Stroma,TRUE,NA,3,2020-02-28 19:29:12,1116,693,NA,doVTA_caMicro_v1.0,NA
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x47801.2190_y16041.2190,pathologist9659,camic,1,40,-1,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-28 19:29:31,1116,693,NA,doVTA_caMicro_v1.0,NA
