"task","batch","WSI","ROI","left","top","width","height","widthMicrons","heightMicrons"
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x6295.2190_y30972.2190",6295,30972,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x32132.2190_y4828.2190",32132,4828,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x40969.2190_y50426.2190",40969,50426,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x32286.2190_y52749.2190",32286,52749,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x9416.2190_y29452.2190",9416,29452,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x22990.2190_y10285.2190",22990,10285,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x38424.2190_y49519.2190",38424,49519,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x40876.2190_y52803.2190",40876,52803,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x16416.2190_y34368.2190",16416,34368,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x20494.2190_y21863.2190",20494,21863,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x14586.2190_y31656.2190",14586,31656,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x20296.2190_y28772.2190",20296,28772,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x12308.2190_y40307.2190",12308,40307,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x19014.2190_y15310.2190",19014,15310,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x17666.2190_y29988.2190",17666,29988,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x20669.2190_y12026.2190",20669,12026,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x21314.2190_y18047.2190",21314,18047,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-86B.ndpi","HTT-TILS-001-86B.ndpi_x13217.2190_y36977.2190",13217,36977,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x19818.2190_y42168.2190",19818,42168,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x38756.2190_y32439.2190",38756,32439,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x24616.2190_y19156.2190",24616,19156,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x22820.2190_y22879.2190",22820,22879,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x18792.2190_y35686.2190",18792,35686,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x21718.2190_y26010.2190",21718,26010,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x41073.2190_y19397.2190",41073,19397,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x40872.2190_y22748.2190",40872,22748,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x44422.2190_y16760.2190",44422,16760,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-88B.ndpi","HTT-TILS-001-88B.ndpi_x44336.2190_y19994.2190",44336,19994,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x13130.2190_y11317.2190",13130,11317,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x23752.2190_y6895.2190",23752,6895,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x26467.2190_y7571.2190",26467,7571,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x19731.2190_y9152.2190",19731,9152,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x7550.2190_y10148.2190",7550,10148,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x16220.2190_y7255.2190",16220,7255,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x10430.2190_y9475.2190",10430,9475,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x23939.2190_y9241.2190",23939,9241,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x15865.2190_y10960.2190",15865,10960,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-89B.ndpi","HTT-TILS-001-89B.ndpi_x10292.2190_y12304.2190",10292,12304,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x14951.2190_y43590.2190",14951,43590,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x65190.2190_y30770.2190",65190,30770,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x71908.2190_y51420.2190",71908,51420,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x63898.2190_y27733.2190",63898,27733,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x22150.2190_y49936.2190",22150,49936,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x40182.2190_y16386.2190",40182,16386,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x68490.2190_y51578.2190",68490,51578,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x59794.2190_y26368.2190",59794,26368,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x29823.2190_y49308.2190",29823,49308,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-90B.ndpi","HTT-TILS-001-90B.ndpi_x56116.2190_y24146.2190",56116,24146,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-03B.ndpi","T01-TILS-001-03B.ndpi_x4934.2190_y68036.2190",4934,68036,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-04B.ndpi","T01-TILS-001-04B.ndpi_x24343.2190_y11775.2190",24343,11775,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-27B.ndpi","T01-TILS-001-27B.ndpi_x29456.2190_y23838.2190",29456,23838,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-27B.ndpi","T01-TILS-001-27B.ndpi_x5114.2190_y25709.2190",5114,25709,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-29B.ndpi","T01-TILS-001-29B.ndpi_x12694.2190_y13922.2190",12694,13922,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-32B.ndpi","T01-TILS-001-32B.ndpi_x34191.2190_y65798.2190",34191,65798,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-33B.ndpi","T01-TILS-001-33B.ndpi_x25888.2190_y33488.2190",25888,33488,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-33B.ndpi","T01-TILS-001-33B.ndpi_x29652.2190_y6224.2190",29652,6224,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-33B.ndpi","T01-TILS-001-33B.ndpi_x29809.2190_y47938.2190",29809,47938,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-33B.ndpi","T01-TILS-001-33B.ndpi_x32624.2190_y18730.2190",32624,18730,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-34B.ndpi","T01-TILS-001-34B.ndpi_x13400.2190_y32583.2190",13400,32583,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-41B.ndpi","T01-TILS-001-41B.ndpi_x2572.2190_y8345.2190",2572,8345,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-42B.ndpi","T01-TILS-001-42B.ndpi_x9321.2190_y18852.2190",9321,18852,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-50B.ndpi","T01-TILS-001-50B.ndpi_x39884.2190_y27444.2190",39884,27444,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-52B.ndpi","T01-TILS-001-52B.ndpi_x22110.2190_y13641.2190",22110,13641,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-52B.ndpi","T01-TILS-001-52B.ndpi_x71829.2190_y49452.2190",71829,49452,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-53B.ndpi","T01-TILS-001-53B.ndpi_x28888.2190_y28271.2190",28888,28271,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-57B.ndpi","T01-TILS-001-57B.ndpi_x12938.2190_y7977.2190",12938,7977,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-57B.ndpi","T01-TILS-001-57B.ndpi_x16512.2190_y8168.2190",16512,8168,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-73B.ndpi","T01-TILS-001-73B.ndpi_x9143.2190_y47362.2190",9143,47362,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-76B.ndpi","T01-TILS-001-76B.ndpi_x15338.2190_y44740.2190",15338,44740,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-76B.ndpi","T01-TILS-001-76B.ndpi_x16170.2190_y42769.2190",16170,42769,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-76B.ndpi","T01-TILS-001-76B.ndpi_x24500.2190_y76408.2190",24500,76408,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-76B.ndpi","T01-TILS-001-76B.ndpi_x29068.2190_y50307.2190",29068,50307,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-80B.ndpi","T01-TILS-001-80B.ndpi_x28631.2190_y33655.2190",28631,33655,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-80B.ndpi","T01-TILS-001-80B.ndpi_x52173.2190_y57416.2190",52173,57416,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-80B.ndpi","T01-TILS-001-80B.ndpi_x56330.2190_y11332.2190",56330,11332,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-80B.ndpi","T01-TILS-001-80B.ndpi_x57261.2190_y59992.2190",57261,59992,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-83B.ndpi","T01-TILS-001-83B.ndpi_x17750.2190_y20193.2190",17750,20193,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-83B.ndpi","T01-TILS-001-83B.ndpi_x24381.2190_y16599.2190",24381,16599,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-84B.ndpi","T01-TILS-001-84B.ndpi_x9416.2190_y29452.2190",9416,29452,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-86B.ndpi","T01-TILS-001-86B.ndpi_x20669.2190_y12026.2190",20669,12026,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-88B.ndpi","T01-TILS-001-88B.ndpi_x38756.2190_y32439.2190",38756,32439,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train001","T01-TILS-001-89B.ndpi","T01-TILS-001-89B.ndpi_x16220.2190_y7255.2190",16220,7255,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-04B.ndpi","T02-TILS-001-04B.ndpi_x26472.2190_y45352.2190",26472,45352,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-04B.ndpi","T02-TILS-001-04B.ndpi_x30710.2190_y10070.2190",30710,10070,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-04B.ndpi","T02-TILS-001-04B.ndpi_x35484.2190_y9880.2190",35484,9880,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-08B.ndpi","T02-TILS-001-08B.ndpi_x21746.2190_y18323.2190",21746,18323,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-12B.ndpi","T02-TILS-001-12B.ndpi_x44787.2190_y54498.2190",44787,54498,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-12B.ndpi","T02-TILS-001-12B.ndpi_x51679.2190_y33184.2190",51679,33184,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-24B.ndpi","T02-TILS-001-24B.ndpi_x21476.2190_y34119.2190",21476,34119,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-29B.ndpi","T02-TILS-001-29B.ndpi_x10797.2190_y28776.2190",10797,28776,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-29B.ndpi","T02-TILS-001-29B.ndpi_x11746.2190_y17872.2190",11746,17872,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-29B.ndpi","T02-TILS-001-29B.ndpi_x8546.2190_y30475.2190",8546,30475,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-33B.ndpi","T02-TILS-001-33B.ndpi_x26883.2190_y14471.2190",26883,14471,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-33B.ndpi","T02-TILS-001-33B.ndpi_x34031.2190_y35865.2190",34031,35865,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-33B.ndpi","T02-TILS-001-33B.ndpi_x56204.2190_y38915.2190",56204,38915,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-40B.ndpi","T02-TILS-001-40B.ndpi_x46020.2190_y8064.2190",46020,8064,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-41B.ndpi","T02-TILS-001-41B.ndpi_x15559.2190_y24005.2190",15559,24005,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-43B.ndpi","T02-TILS-001-43B.ndpi_x12601.2190_y19050.2190",12601,19050,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-44B.ndpi","T02-TILS-001-44B.ndpi_x13234.2190_y12799.2190",13234,12799,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-46B.ndpi","T02-TILS-001-46B.ndpi_x7522.2190_y22649.2190",7522,22649,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-50B.ndpi","T02-TILS-001-50B.ndpi_x20589.2190_y28549.2190",20589,28549,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-52B.ndpi","T02-TILS-001-52B.ndpi_x49573.2190_y49246.2190",49573,49246,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-52B.ndpi","T02-TILS-001-52B.ndpi_x59328.2190_y14848.2190",59328,14848,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-52B.ndpi","T02-TILS-001-52B.ndpi_x67933.2190_y47867.2190",67933,47867,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-54B.ndpi","T02-TILS-001-54B.ndpi_x26314.2190_y31263.2190",26314,31263,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-57B.ndpi","T02-TILS-001-57B.ndpi_x11032.2190_y11789.2190",11032,11789,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-57B.ndpi","T02-TILS-001-57B.ndpi_x19085.2190_y6214.2190",19085,6214,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-57B.ndpi","T02-TILS-001-57B.ndpi_x21468.2190_y40811.2190",21468,40811,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-70B.ndpi","T02-TILS-001-70B.ndpi_x30066.2190_y16312.2190",30066,16312,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-75B.ndpi","T02-TILS-001-75B.ndpi_x66203.2190_y51812.2190",66203,51812,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-76B.ndpi","T02-TILS-001-76B.ndpi_x17645.2190_y48770.2190",17645,48770,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-76B.ndpi","T02-TILS-001-76B.ndpi_x29074.2190_y53487.2190",29074,53487,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-76B.ndpi","T02-TILS-001-76B.ndpi_x30636.2190_y78224.2190",30636,78224,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-76B.ndpi","T02-TILS-001-76B.ndpi_x31228.2190_y52363.2190",31228,52363,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-78B.ndpi","T02-TILS-001-78B.ndpi_x21892.2190_y32211.2190",21892,32211,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-78B.ndpi","T02-TILS-001-78B.ndpi_x64949.2190_y18033.2190",64949,18033,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-83B.ndpi","T02-TILS-001-83B.ndpi_x16700.2190_y29262.2190",16700,29262,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-83B.ndpi","T02-TILS-001-83B.ndpi_x46204.2190_y50986.2190",46204,50986,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-84B.ndpi","T02-TILS-001-84B.ndpi_x38152.2190_y54623.2190",38152,54623,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-Train002","T02-TILS-001-89B.ndpi","T02-TILS-001-89B.ndpi_x19731.2190_y9152.2190",19731,9152,2190,2190,500.079921448633,500.079921448633
